doi,refcodes,year,count,url,core,name_dicts,compound_dicts
10.1039/b408084j,"['SAKVOQ', 'SAKVUW']",2004,2,https://pubs.rsc.org/en/content/articlehtml/2004/08/b408084j?page=search,8,"{'2': '{[Ag(L)]CF3SO3}n', '3': '{[Ag(L)1.5]CF3SO3}n'}",{}
10.1039/c0nj00809e,['WOWYOW01'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/nj/c0nj00809e?page=search,nj,{},{}
10.1039/C7CE00568G,"['DAXDEO', 'DAXDIS', 'DAXDOY', 'DAXDUE', 'DAXFAM', 'DAXFEQ', 'DAXFIU']",2017,7,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C7CE00568G?page=search,CE,"{'1': '[Ba(μ5-HpPyMIDC)(H2O)]n', '2': '[Sr(μ5-HpPyMIDC)(H2O)]n', '3': '[Ca2(μ4-HpPyMIDC)2(H2O)2]n', '4': '{[Ca2(μ3-HpPyMIDC)(μ4-HpPyMIDC)(H2O)2]·H2O}n', '5': '[Ba(μ5-HmPyMIDC)(H2O)]n', '6': '{[Mg10(μ3-mPyMIDC)3(μ4-mPyMIDC)3(H2O)21]·SO4·12H2O}n', '7': '{[Sr(μ2-H2mPyMIDC)2(DMF)2]n·H2O}n'}","{'1': ['[Ba(μ5-HpPyMIDC)(H2O)]n'], '2': ['[Sr(μ5-HpPyMIDC)(H2O)]n'], '3': ['[Ca2(μ4-HpPyMIDC)2(H2O)2]n'], '4': ['{[Ca2(μ3-HpPyMIDC)(μ4-HpPyMIDC)(H2O)2]·H2O}n'], '5': ['[Ba(μ5-HmPyMIDC)(H2O)]n'], '6': ['{[Mg10(μ3-mPyMIDC)3(μ4-mPyMIDC)3(H2O)21]·SO4·12H2O}n']}"
10.1039/C8CE00779A,"['RIBCAJ', 'RIBCEN']",2018,2,https://pubs.rsc.org/en/content/articlehtml/2018/CE/C8CE00779A?page=search,CE,{},"{'2': ['4,4′,4′′,4′′′-(benzene-1,2,4,5-tetrayltetrakis(ethyne-2,1-diyl))tetrabenzoate'], '1': ['4-ethynylbenzoate']}"
10.1039/C4DT00894D,['EGOHOZ'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C4DT00894D?page=search,DT,{},"{'DTA2−': ['9,10-ditetrazolateanthracene']}"
10.1039/C6TA11242K,"['GAMFAE', 'GAMFEI', 'GAMKUD']",2017,3,https://pubs.rsc.org/en/content/articlehtml/2017/TA/C6TA11242K?page=search,TA,"{'FJU-66·S': 'Cu6(NDI)3]·2DMF·6MeOH·2H2O', 'FJU-66·3KOH·28H2O·2EtOH': 'Cu6K3C76H119N18O45', 'FJU-66·0.9NBu4OH·12H2O': 'Cu6C86.4H105.3N18.9O24.9', 'FJU-66': 'FJU-66·0.9NBu4OH'}",{}
10.1039/C7CC03180G,['JAXSUZ'],2017,1,https://pubs.rsc.org/en/content/articlehtml/2017/CC/C7CC03180G?page=search,CC,{},{}
10.1039/c0jm03559a,['OLUZUR'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/jm/c0jm03559a?page=search,jm,{},{}
10.1039/D1DT02505H,"['OCIDIR', 'OCIDOX', 'OCIDUD']",2021,3,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D1DT02505H?page=search,DT,{},{}
10.1039/C8CE01209A,"['HIQJEZ', 'HIQJID', 'WAQDOK01']",2018,3,https://pubs.rsc.org/en/content/articlehtml/2018/CE/C8CE01209A?page=search,CE,"{'1': 'C24H15NO8Zn2', '2': '[Mn(H2L)(H2O)]n', '3': '[Cd(H2L)(H2O)2]n·nH2O', '4': '[Pb2L(H2O)]n·3nH2O·nDMF'}",{'H4L': ['5-(bis(4-carboxybenzyl)amino)isophthalic']}
10.1039/C3DT51195B,"['YIBWOX', 'YIBWUD', 'YIBXAK']",2013,3,https://pubs.rsc.org/en/content/articlehtml/2013/DT/C3DT51195B?page=search,DT,"{'1': '[GdNa(C5O5)2(H2O)7]n', '2': '[NdNa(C5O5)2(H2O)7]n', '3': '[DyNa(C5O5)2(H2O)7]n'}",{}
10.1039/C4CC05975A,['DOLPIF'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC05975A?page=search,CC,{'1': 'Eu2(m-BDC)4(MV)'},"{'m-BDC': ['1,3-benzenedicarboxylate']}"
10.1039/C5DT02933C,['HUWLES'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C5DT02933C?page=search,DT,{'1': '{[Cu(bpy)3][Mn2(C2O4)3]·H2O}n'},"{'bpy': ['2,2′-bipyridine']}"
10.1039/D1NJ04452D,"['CAMMAI', 'CAMPAL']",2021,2,https://pubs.rsc.org/en/content/articlehtml/2021/NJ/D1NJ04452D?page=search,NJ,"{'6': 'C4K2N8O10', '8·2H2': 'C4H2N8O12K2', '4': '1-acetonyl-4-amino-3,5-dinitro-1H-pyrazole'}","{'6': ['3,5-dinitro-4-nitramino-1-(dinitromethyl)pyrazole'], '8·2H2O': ['3,5-dinitro-4-nitramino-1-(dinitromethyl)pyrazole'], '4': ['1-Acetonyl-4-amino-3,5-dinitro-1H-pyrazole', '1-acetonyl-4-amino-3,5-dinitro-1H-pyrazole'], '5': ['3,5-Dinitro-4-nitramino-1-(trinitromethyl)pyrazole']}"
10.1039/c0ce00963f,"['OPUTEZ', 'OPUTID']",2011,2,https://pubs.rsc.org/en/content/articlehtml/2011/ce/c0ce00963f?page=search,ce,"{'1': '{[Zn(2-stp)(bpy)(H2O)(H2O)0.25]2[Zn(bipy)(H2O)4]·4H2O}n', '2': '{Cu3(2-stp)2(bpy)(H2O)4}n'}","{'dabco': ['1,4-diazabicyclo[2,2,2]octane'], 'bpy': ['4,4′-bipyridine'], 'bpe': ['1,2-bis(4-pyridyl)ethane'], 'bpp': ['1,3-bis-(4-pyridyl)propane'], 'L': ['1,4-bis[(4′-pyridylethynyl)benzene]']}"
10.1039/D1CE01619A,"['MAVWAL', 'MAVWEP']",2022,2,https://pubs.rsc.org/en/content/articlehtml/2022/CE/D1CE01619A?page=search,CE,"{'1': '[Co(HL1)2(H2O)2][SiW12O40]', '2': 'Co2(L2)2(H2O)2(SiW12O40)', '3': 'Co2(L3)2(H2O)2(SiW12O40)'}",{}
10.1039/b810652p,"['KOGXOU', 'KOGXUA', 'KOGYAH', 'KOGYEL']",2008,4,https://pubs.rsc.org/en/content/articlehtml/2008/10/b810652p?page=search,10,"{'3': '[AgI2(μ-O-mi)](NO3)2', '4': '[AgI(μ-O-cmi)2]ClO4', '1': '[AgI(μ-O-mi)2]ClO4', '2': '[AgI(μ-O-mi)2]SbF6'}",{}
10.1039/C4DT01518E,['WOHGUX'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/DT/C4DT01518E?page=search,DT,{'MC': 'Mn(bipy)2Ca2(DCA)6(H2O)(CH3OH)'},{}
10.1039/C4RA15191G,['LOYTOK'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/RA/C4RA15191G?page=search,RA,"{'1': '{[Cu2(PDPH)2(N3)2]}n', '2': 'Cu2(PDPH)2(NO3)2', '3·OTf': '[Cu2(PDPH)3]·OTf', '1·thf': 'C32H28Cu2N12O', '3+': '[Cu2(PDPH)3]'}",{}
10.1039/D1DT01618K,"['UDAGEP', 'UDAGIT', 'UDAGOZ', 'UDAGUF', 'UDAHAM', 'UDAHEQ', 'UDAHIU', 'UDAHOA', 'UDAHUG', 'UDAJAO', 'UDAJES', 'UDAJIW', 'UDAJOC', 'UDAJUI', 'UDAKAP', 'UDAKET', 'UDAKIX', 'UDAKOD']",2021,18,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D1DT01618K?page=search,DT,"{'Ln-1': 'Ln(TPC)2(HCOO)(H2O)', 'Ln-2': 'Ln(NO3)3·n(H2O)'}",{}
10.1039/c001732a,"['SUXMAA', 'SUXMEE']",2010,2,https://pubs.rsc.org/en/content/articlehtml/2010/01/c001732a?page=search,1,"{'1': 'RuVI(N)(sap)(Cl)', '2': '(PPh4)2[RuIII(CN-sap)(CN)3]', '3': '{[MnII(MeOH)3][RuIII(CN-sap)(CN)3]·2MeOH}n', '4': '{[CoII(MeOH)3][RuIII(CN-sap)(CN)3]·2MeOH}n'}",{'2': ['mer-[RuIII(CN-sap)(CN)3]2−']}
10.1039/C4QI00077C,"['LOFVOT', 'LOFVUZ']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/QI/C4QI00077C?page=search,QI,"{'1': '[Cd(L-tart)(bpy)(H2O)]n·9n(H2O)', '2': '[Cd(D-tart)(bpy)(H2O)]n·9n(H2O)', '3': '[Cd(D-tart)(L-tart)(bipy)(H2O)]n·7n(H2O)'}",{}
10.1039/b713586f,['JITPEI'],2008,1,https://pubs.rsc.org/en/content/articlehtml/2008/13/b713586f?page=search,13,{'1': '[Cd(bpe)(CH3COO)2(H2O)]n'},{}
10.1039/C5CC06162H,['ZUSNOS'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/CC/C5CC06162H?page=search,CC,{'JLU-Liu22': '[H3O][Cu6(tpta)3(DMA)4(COO)]·12H2O·7DMA'},"{'H4tpta': ['[1,1′:3′,1′′-terphenyl]-3,3′′,5,5′′-tetracarboxylic']}"
10.1039/C4NJ00435C,"['FODRAT', 'FODREX', 'FODRIB', 'FODROH']",2014,4,https://pubs.rsc.org/en/content/articlehtml/2014/NJ/C4NJ00435C?page=search,NJ,"{'1': 'Hg(S2CH2C7H5O2NCH2Py)2', '2': 'Hg(S2CNMeCH2Py)2', '3': 'C5H4NCH2NCS2CH2C4H3O', '4': 'Hg(S2CN(CH2)2C6H5CH2Py)2', '6': 'C5H4NCH2NCS2CH2C6H5', '7': 'benzyl-2H-imidazo[1,5-a]pyridine-3-thione', '8': 'Zn2(L5)4', '9': 'CH3CH2O2C5H9NCS2', '10': 'C4H3NCH3CH2NCS2CH2C6H5', '5': 'PhHgS2CNCH2C4H3OCH2Py'}","{'7': ['benzyl-2H-imidazo[1,5-a]pyridine-3-thione']}"
10.1039/b110557d,['MIGXUV'],2002,1,https://pubs.rsc.org/en/content/articlehtml/2002/10/b110557d?page=search,10,{},{}
10.1039/C4CE01331J,"['MOKMOQ', 'MOKMUW']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C4CE01331J?page=search,CE,"{'TMU-16': '[Zn2(BDC)2(4-bpdh)]·3DMF', 'TMU-16-NH2': '[Zn2(NH2-BDC)2(4-bpdh)]·3DMF'}","{'TMU-16': ['[Zn2(BDC)2(4-bpdh)]·3DMF'], 'TMU-16-NH2': ['[Zn2(NH2-BDC)2(4-bpdh)]·3DMF']}"
10.1039/C6DT04900A,"['SAJHOD', 'SAJHUJ']",2017,2,https://pubs.rsc.org/en/content/articlehtml/2017/DT/C6DT04900A?page=search,DT,"{'1': '[FeII(L1)2](ClO4)2·CH3CN', '2': '[FeII(L1)(CH3CN)2(H2O)]·(ClO4)2·CH3CN', '3': '[FeII(L1)2][MnIICrIII(ox)3]2·(CH3NO2)6·(CH3OH)·(H2O)2', '4': '[FeII(L1)2][MnIICrIII(ox)3]2·(CH3CN)3'}","{'H2sal2-trien': ['N,N′-disalicylidenetriethylene-tetramine'], 'L1': ['6-(3,5-diamino-2,4,6-triazinyl)-2,2′-bipyridine']}"
10.1039/C3CE40840J,['ZIJYOI'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE40840J?page=search,CE,"{'1': '{Rb2(H2O)·Q[8]1.5}·2Cl·70H2O', '2': '{Rb2(H2O)·Q[8]1.5}·2Cl·68H2O', '3': '{Rb2(H2O)·Q[8]1.5}·2Cl·69H2O', '4': '{Rb2(H2O)·Q[8]1.5}·2Cl·72H2O', '5': '{Na2Q[8]3}6[In(H2O)2Cl4]·4H3O·100H2O', '6': '{Sr4(H2O)21Q[8]3}·8Cl·130H2O', '1-RbCoCo': 'C72H214N48O95Rb2Cl2', '2-RbMnMn': 'C72H210N48O93Rb2Cl2', '3-RbNiNi': 'C72H212N48O94Rb2Cl2', '4-RbCuCu': 'C72H218N48O97Rb2Cl2', '5-NaInIn': 'C144H380N96O164Na2Cl24In6', '6-SrCoCo': 'C144H446N96O199Sr4Cl8'}",{}
10.1039/C7RA07637A,"['DEBTAI', 'DEBTEM']",2017,2,https://pubs.rsc.org/en/content/articlehtml/2017/RA/C7RA07637A?page=search,RA,"{'1': '[Co2(bpy)(sdb)2]·2H2O', '2': '[Co2(bpe)(sdb)2]·DMA·1.5H2O'}","{'sdb': ['4,4′-sulfonyldibenzoate'], 'bpy': ['4,4′-bipyridyl'], 'bpe': ['4,4′-bipyridyl']}"
10.1039/C5RA12700A,['FUWQIZ'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/RA/C5RA12700A?page=search,RA,{'ZJU-8': '[Cu2(C22H11NO8)(H2O)2]·(DMF)6·(H2O)'},"{'H4L': ['2′-amino-[1,1′:4′,1′′-terphenyl]-3,3′′,5,5′′-tetracarboxylic']}"
10.1039/C3CE42219D,"['SIXFIQ', 'SIXFIQ01', 'SIXGAJ']",2014,3,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C3CE42219D?page=search,CE,"{'1': '[Cu(L1)]·g', '2': '[Cu(L2)]·g', '3': '[Cu(L3)]·g'}","{'DMF': ['N,N-dimethylformamide']}"
10.1039/C6CC01938B,['QAMMEZ'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/CC/C6CC01938B?page=search,CC,"{'1': '[LiYbL(NO3)2(CH3OH)]·CH3OH', '3': '(NO3)2]n', '4a': 'Rb4Yb4L4(NO3)8', '4b': 'Rb2Yb4L4(NO3)6'}",{}
10.1039/D0CE01724H,['OMEMOL'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/CE/D0CE01724H?page=search,CE,{'1': '{[Cu(asba)(3bpmo)0.5(H2O)]·H2O}n'},{}
10.1039/b303943a,"['OKONUX', 'OKOPAF', 'OKOPEJ', 'OKOPIN', 'OKOPOT', 'OKOPUZ', 'OKOQAG']",2003,7,https://pubs.rsc.org/en/content/articlehtml/2003/03/b303943a?page=search,3,{'MoLn': 'H3O'},{}
10.1039/C6RA20767G,"['IZUKUL', 'IZULAS']",2016,2,https://pubs.rsc.org/en/content/articlehtml/2016/RA/C6RA20767G?page=search,RA,"{'1': '[(CuL1)(CuBr2)', '2': '(CuL2)2(Cu2Br4)', 'L': '[CuL]+[CuCl2]'}",{'2-pymo': ['2-hydroxypyrimidinolate']}
10.1039/D0CE00102C,"['LUDLEE', 'LUDLII', 'LUDLOO']",2020,3,https://pubs.rsc.org/en/content/articlehtml/2020/CE/D0CE00102C?page=search,CE,{'HLII': 'N′-(pyridin-2-ylmethylene)nicotinohydrazide'},"{'HLI': ['N′-(pyridin-2-ylmethylene)picolinohydrazide'], 'HLII': ['N′-(pyridin-2-ylmethylene)nicotinohydrazide'], 'HLIII': ['N′-(1-(pyridin-2-yl)ethylidene)isonicotinohydrazide']}"
10.1039/C4CE01849D,"['GOVYOH', 'GOVYUN', 'GOVZAU']",2015,3,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C4CE01849D?page=search,CE,"{'1': '{[Zn(bdc)(dpds)]·0.62(MeOH)·2H2O}n', '1a': '{[Zn(bdc)(dpds)]}n', '1b': '{[Zn(bdc)(dpds)]·1.1(H2O)}n'}","{'dpds': ['4,4′-dipyridyldisulfide']}"
10.1039/c0ce00154f,['WAHXUA'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/ce/c0ce00154f?page=search,ce,"{'1': '[{CuIILLiI(H2O)2}{CuIIL}2](ClO4)', '3': '[{CuIILMgII(H2O)3}{CuIIL}2](NO3)2·H2O', '4': '[{(CuIIL)2KI}(ClO4)]·[{(CuIIL)3KI2(μ-ClO4)}(ClO4)]', '5': '[CuIILKI(μ-PF6)]n', '6': '[{(CuIIL)2RbI(μ-H2O)}2](BPh4)2·2CH3COCH3', '2': 'C62H70N9O14Cu3Na', '7': '[{CuIILNaI(H2O)2}{CuIIL}2](NO3)', '8': '[{CuIILCuII(H2O)3}{CuIIL}2](ClO4)', '9': '[{CuIILCoII(H2O)3}{CuIIL}2](ClO4)', '10': '[{CuIILMnII(H2O)3}{CuIIL}2](ClO4)', '11': '[{(CuIIL)2KI}(NO3)]·[{(CuIIL)3KI2(μ-NO3)}(NO3)]·0.2H2O'}",{}
10.1039/C5CE01473E,"['LUYMID', 'LUYMOJ', 'LUYMUP', 'LUYNAW', 'LUYNEA']",2015,5,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE01473E?page=search,CE,"{'1': '{[Zn(tpcb)(NO3)2]·2benzene}n', '3': '{[Pb(tpcb)0.5(NO3)2(MeOH)]·benzene}n', '4': '[Pb(tpcb)(NO3)2(MeOH)]n', '5': '[Pb(tpcb)(NO3)2(H2O)]n', '2': '{[Zn(tpcb)(NO3)2]·2toluene}n'}",{}
10.1039/C6DT04346A,"['OBUHOL', 'OBUHUR']",2017,2,https://pubs.rsc.org/en/content/articlehtml/2017/DT/C6DT04346A?page=search,DT,"{'3': '[Co2(edtaO2)(H2O)6]n·2nH2O', '4': 'K[Co(edta)]·2H2O', '5': 'Na2n[Co(edta)]n·4nH2O', '1': 'K4[Co2(edtaO2)2]·6.5H2O', '2': 'K4[Co2(edtaO2)2]·10H2O'}",{}
10.1039/C4CC03478C,"['ZOMNAS', 'ZOMNEW', 'ZOMNIA', 'ZOMNOG', 'ZOMNUM']",2014,5,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC03478C?page=search,CC,"{'L': '1,2-Bis(4′-pyridylmethylamino)ethane', '1': '[ZnL(NO3)2·2H2O]n', '2': '[ZnL(MoO4)·4H2O]n', '3': 'Zn(II)'}","{'L': ['1,2-Bis(4′-pyridylmethylamino)ethane']}"
10.1039/C4DT04020A,['HOYLEO'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C4DT04020A?page=search,DT,"{'1': '{[Cu7(μ-H2O)4(μ3-OH)6(ade)2(sip)2]·2.5H2O}n', 'H': '−2J1(SCu1SCu2)'}","{'1': ['{[Cu7(μ-H2O)4(μ3-OH)6(ade)2(sip)2]·2.5H2O}n'], 'sip': ['5-sulfoisophthalate']}"
10.1039/D1DT00635E,"['IROYOG', 'IROYUM']",2021,2,https://pubs.rsc.org/en/content/articlehtml/2021/DT/D1DT00635E?page=search,DT,"{'1': '[Dy2(L)2Cl2(CH3OH)3]n·nCH3OH', '2': '[Dy(L)Cl(DMF)]n'}",{'L': ['N‘-(5-bromo-2-hydroxybenzylidene)pyrazine-N-oxide-carbohydrazide']}
10.1039/b813444h,"['NUHBEY', 'NUHBIC', 'NUHBOI', 'NUHBUO', 'NUHCAV']",2009,5,https://pubs.rsc.org/en/content/articlehtml/2009/13/b813444h?page=search,13,"{'1a': 'Zn(trans-pda)', '1b': 'Mn(H2O)2(trans-pda)', '2a': '[Zn(cis-pda)(4,4′-bipy)]·H2O', '2b': '[Co(cis-pda)(4,4′-bipy)]·H2O', '2c': '[Cd(cis-pda)(4,4′-bipy)]·H2O'}","{'2a': ['[Zn(cis-pda)(4,4′-bipy)]·H2O'], '2b': ['[Co(cis-pda)(4,4′-bipy)]·H2O'], '2c': ['[Cd(cis-pda)(4,4′-bipy)]·H2O'], '1a': ['4,4′-bipy'], 'H2pda': ['1,4-phenylenediacetic'], '4,4′-bipy': ['4,4′-bipyridine']}"
10.1039/c2dt12495e,"['CAQNEP', 'CAQNIT']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt12495e?page=search,dt,{'2': '[Co4(atz)2(isonic)4(μ3-OH)2(H2O)2]n·nH2O'},{}
10.1039/C5DT00489F,['RUGYOJ'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C5DT00489F?page=search,DT,{},{}
10.1039/b809415b,"['BOJLOC01', 'COLBIP01', 'COLBOV01', 'HORRIQ', 'HORROW', 'HORSAJ']",2009,6,https://pubs.rsc.org/en/content/articlehtml/2009/09/b809415b?page=search,9,"{'1': 'Co(HBTA)3·4.5H2O', '2': 'Cu(BTA)(H2O)2', '3': 'Mn4(BTA)4(H2O)12·2H2O', '4': 'Mn7(BTA)6(OH)2(H2O)12', '5': 'Mn(BTA)2Na2(H2O)2', '6': 'Co(BTA)2Na2(H2O)2', '7': 'Mn(BTA)(H2O)'}",{}
10.1039/c2dt12183b,"['ZAVWIE', 'ZAVWOK']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt12183b?page=search,dt,"{'1': 'C12H8CuNiN8O4', '2': 'C12H8CuCoN8O4'}",{}
10.1039/b203729g,"['ACOHIJ01', 'OGAVIB', 'OGAVOH', 'OGAVUN', 'OGAWAU']",2002,5,https://pubs.rsc.org/en/content/articlehtml/2002/03/b203729g?page=search,3,"{'1': 'Ag(CF3CO2)(3,5-lutidine)2', '2': 'Ag2(CF3CO2)2(DABCO)2', '3': 'Ag2(CF3CO2)2(pip)2', '4': 'Ag2(CF3CO2)2(TMP)2', '5': 'Ag2(CF3CO2)2(TrMP)2', '6': 'Ag2(CF3CO2)2(2,6-DMP)2', '7': 'Ag(CF3CO2)(2,5-DMP)', '8': 'Ag2(CF3CO2)2(pyraz)2'}","{'1': ['Ag(CF3CO2)(3,5-lutidine)2'], '6': ['Ag(CF3CO2)(2,6-DMP)', 'Ag2(CF3CO2)2(2,6-DMP)2'], '7': ['Ag(CF3CO2)(2,5-DMP)'], 'L': ['1,4-diazabicyclooctane']}"
10.1039/c1cc13627e,"['ABIJUS', 'ABIKAZ']",2011,2,https://pubs.rsc.org/en/content/articlehtml/2011/cc/c1cc13627e?page=search,cc,"{'1·2MeOH·5H2O': '[Feo(CN)8Fen(5-Brsalcy)]{Fe[HC(3,5-Fee2pz)3]2}·x(solvents)', '2·H2O': '[Cdo(CN)8Cdn(5-Brsalcy)]{Cd[HC(3,5-Cde2pz)3]2}·x(solvents)', '1': '{Fe[HC(3,5-Fee2pz)3]2}2', '2': '{Cd[HC(3,5-Cde2pz)3]2}2'}","{'1·2MeOH·5H2O': ['[Feo(CN)8Fen(5-Brsalcy)]{Fe[HC(3,5-Fee2pz)3]2}·x(solvents)'], '2·H2O': ['[Cdo(CN)8Cdn(5-Brsalcy)]{Cd[HC(3,5-Cde2pz)3]2}·x(solvents)'], '1': ['{Fe[HC(3,5-Fee2pz)3]2}2+'], '2': ['{Cd[HC(3,5-Cde2pz)3]2}2+']}"
10.1039/C5CE01366F,"['GUTNOA', 'GUTNUG', 'GUTPAO', 'GUTPES']",2015,4,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE01366F?page=search,CE,"{'1': '[Eu2(H2L)3][(H2O)5]', '2': '[Gd2(H2L)3][(H2O)5]', '3': '[Tb2(H2L)3][(H2O)5]', '4': '[Dy2(H2L)3][(H2O)5]'}",{}
10.1039/D0DT02734K,"['LABQEO', 'LABQIS', 'LABQIS01', 'LABQUE', 'LABRAL']",2020,5,https://pubs.rsc.org/en/content/articlehtml/2020/DT/D0DT02734K?page=search,DT,"{'L3': '(7-isopropyl-3-methyl-9-oxo-2,4-di(pyridin-4-yl)-3,7-diazabicyclo[3.3.1]nonane-1,5-dicarboxylate)', 'L5': '5·TCM·NBSC', '4·NBPwd': '4·oNT·TCMPwd'}","{'L3': ['(7-isopropyl-3-methyl-9-oxo-2,4-di(pyridin-4-yl)-3,7-diazabicyclo[3.3.1]nonane-1,5-dicarboxylate)']}"
10.1039/D1CC06958F,['QAQCUK'],2022,1,https://pubs.rsc.org/en/content/articlehtml/2022/CC/D1CC06958F?page=search,CC,{'Bk1': 'Bk2[C6(CO2)6](H2O)8·2H2O'},"{'H2dpa': ['2,6-pyridinedicarboxylic'], 'phen': ['1,10-phenanthroline'], 'crypt': ['2.2.2-cryptand'], 'H2L': ['N,N′-bis[(4,4′-diethylamine)salicylidene]-1,2-phenylenediamine']}"
10.1039/C5CE02094H,"['CUZBUW', 'MAHSUK02']",2016,2,https://pubs.rsc.org/en/content/articlehtml/2016/CE/C5CE02094H?page=search,CE,"{'1': '{[Co(μ2-H2O)(bdc)(H2O)(dmf)]·0.5H2O}n', '2': '{[Co2(μ2-H2O)(bdc)2(S-nia)2(H2O)(dmf)]·(dmf)2·H2O}n'}","{'H2bdc': ['1,4-benzenedicarboxylic'], 'dmf': ['N,N′-dimethylformamide']}"
10.1039/C4CE02154A,['NUBBAP'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C4CE02154A?page=search,CE,{'1': '[Zn22(btc)12(H2O)22(NO3)8]·xguest'},"{'H3btc': ['1,3,5-benzenetricarboxylate']}"
10.1039/C9SC05971G,"['IHIYAC', 'IHIYAC01', 'IHIYAC02', 'IHIYAC03']",2020,4,https://pubs.rsc.org/en/content/articlehtml/2020/SC/C9SC05971G?page=search,SC,{'1': 'Fe(isoq)2{Au(CN)2}2'},{}
10.1039/C6CE02178F,"['OCOKOJ', 'OCOKUP']",2017,2,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C6CE02178F?page=search,CE,"{'1': '[Mn(CN)2(pz)]n', '2': '{[Mn4(CN)8(bpy)3(EtOH)1.14(H2O)0.86]·bpy}n', 'R1': 'R2'}","{'bpy': ['4,4′-bipyridine']}"
10.1039/C9CE00209J,"['ROJKEJ', 'ROJKIN', 'ROJKOT', 'ROJKUZ', 'ROJLAG', 'ROJLEK']",2019,6,https://pubs.rsc.org/en/content/articlehtml/2019/CE/C9CE00209J?page=search,CE,"{'1': 'Na[FeII(bpy)3]2[Na(NA)3]·6H2O', '2': '{Na2(NA)3[FeII(bpy)3]2·5H2O·bpy}n', '3': '[Cu(NA)(H2O)2]n', '4': '[Co(NA)(H2O)2]n', '5': '{[(CH3)2NH2][Ag(NA)]}n', '6': '[Ag2(NA)]n'}",{}
10.1039/c2ce25043h,"['PARSIM', 'PARSOS']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce25043h?page=search,ce,"{'1': '{{Ag[(1R,2R,N1S,N2S)-3-bpcd]}·NO3·CH3OH}n', '2': '{{Cu[(1R,2R,N1S,N2S)-3-bpcd]}·NO3·H2O}n'}","{'1': ['{{Ag[(1R,2R,N1S,N2S)-3-bpcd]}·NO3·CH3OH}n'], '2': ['{{Cu[(1R,2R,N1S,N2S)-3-bpcd]}·NO3·H2O}n']}"
10.1039/C9DT01050E,"['GODZAD', 'GODZEH', 'GODZIL', 'GODZOR', 'GODZUX', 'GOFBAH', 'GOFBOV']",2019,7,https://pubs.rsc.org/en/content/articlehtml/2019/DT/C9DT01050E?page=search,DT,"{'1': '[NH4][Zn(BTC)(NH3)2]·H2O', '2': 'Cu(PDC)(NH3)', '3': 'C27H28.5O15.25N6Co', '5': '[NH4][Mn(BTC)(H2O)]', '6': '[CH3NH3][Mn3(HBTC)2(BTC)]·3H2O', '7': '[Co3(BTC)2(urea)2]·2H2O', '4': 'C5H2.48O4N2.37MnK0.63', '8': 'Co3(BTC)2(H2O)12'}","{'H3BTC': ['1,3,5-benzenetricarboxylic'], 'H2PDC': ['2,6-pyridinedicarboxylic'], 'H2PZDC': ['3,5-pyrazoledicarboxylic'], 'm-urea': ['N,N-dimethylurea']}"
10.1039/c004065g,"['UJAPEB', 'UJAPIF']",2011,2,https://pubs.rsc.org/en/content/articlehtml/2011/04/c004065g?page=search,4,"{'1': 'Co3(bdc)2(Hbdc)2(H-Norf)2(H2O)4', '2': 'Zn3(bdc)2(Hbdc)2(H-Norf)2(H2O)4'}",{}
10.1039/C9CC00506D,"['TODQUB', 'TODRAI']",2019,2,https://pubs.rsc.org/en/content/articlehtml/2019/CC/C9CC00506D?page=search,CC,{'1': '(S)-[Fe(pemp)(H2O)2]'},{}
